Sample ID,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Feature_8,Feature_9,Feature_10,Feature_11,Feature_12,Feature_13,Feature_14,Feature_15,Feature_16,Feature_17,Feature_18,Feature_19,Feature_20,Feature_21,Feature_22,Feature_23,Feature_24,Feature_25,Class
83,-0.491122229,-2.017912696,0.033981233,-1.239475051,0.531533033,0.259854509,-0.179797827,0.025373181,0.662993748,0.340725738,1.671487781,-0.193299732,2.435209583,-0.151574104,-0.273177828,-0.205574307,0.068122671,0.995061091,-0.554809534,-0.84603709,-0.193541644,0.130094381,-0.045621942,-2.181701504,-0.692771638,9
84,3.643206077,0.273392595,0.79691449,-0.347045972,-0.121136812,-0.377710278,2.314845818,1.24444754,1.52763236,-1.330656572,0.231478146,0.23159498,0.497085794,0.549158307,-1.045562699,-2.017041537,-1.062399877,-1.017070513,-0.056515949,-0.096984829,1.110766741,0.903392163,0.784161917,0.21470521,0.81201418,0
85,2.558202109,-0.000848344,1.635089518,-0.300541325,-2.03537268,0.269673499,0.590441176,1.438046252,0.707434442,-2.070961852,-0.11697493,-0.569561013,-1.631319455,-0.861449794,-0.76189449,0.178234786,0.078804081,0.206502247,0.375010979,0.517422975,1.458222836,-1.118267917,0.041441665,0.110098021,-0.761998425,0
86,-1.406852801,0.479807385,0.076238349,0.362433922,-0.927851694,1.17962388,1.04776413,0.482702606,-0.843407747,-0.919711789,1.019142984,1.382001197,0.276877026,1.315046119,0.452563511,0.216512262,-1.130136239,-0.631135925,-0.394090971,-1.076237811,-0.059568754,0.429735963,-1.29888917,-0.444901785,-0.700240637,1
87,-0.685365342,-1.069711155,1.166871922,0.530001722,-1.380603501,-0.141932615,-0.498372882,0.295723388,-0.513913554,1.130695103,-0.383513298,0.614973512,-0.202021552,0.02064774,-0.023014669,-0.562294087,-0.977733654,1.047035119,0.071252581,-0.785360489,-0.627383631,-0.665681136,1.433460679,0.064610084,0.660655169,4
88,0.269369646,-1.099897267,0.568692533,1.877072931,-0.50008152,0.967953557,0.017879949,-0.471607741,-0.513198061,0.60258757,0.495210884,-0.621187195,-1.370775379,-0.449381111,-0.739697403,-1.509397079,1.596337796,-1.450764188,-1.024761521,1.637272298,-0.846000234,-0.149487071,-0.95225123,0.093131954,-0.836115881,6
89,-0.133375497,-0.18082267,0.725312744,-1.716066873,-0.896255596,0.412507762,-0.801671975,0.639169526,-0.513965197,-0.599037371,0.477222066,-0.141978876,-0.368074814,-0.050769289,-1.586223009,-1.766802168,1.6593428,1.272345402,-1.072109,-0.937343788,-0.953359235,1.156239098,-1.238144515,-0.474522416,0.193770264,5
90,1.14151726,0.237957292,-0.509245916,-0.041304552,0.980959823,-0.217318969,-1.587995437,0.932906348,-1.19472903,0.572664966,-0.418822402,0.727033647,0.175593655,-0.906519633,2.111148882,0.699344442,0.355190682,0.80901848,0.846112319,-0.308079672,-2.268439783,-0.323100259,0.916187325,-2.067460752,-0.659779239,8
91,-1.052283285,0.123031493,-1.220321018,-0.431760752,0.859939496,-0.409066637,0.454748395,0.375756694,-0.395964888,-0.293768547,1.207570626,0.545108165,1.474305914,1.060133285,-0.192831642,0.927556074,1.417874156,-2.795642382,0.347454895,0.061521106,0.998491128,-0.339626224,-1.331520156,1.420043265,-0.48683645,3
92,-0.134872439,-1.834055272,-0.599212348,-0.901769822,0.60049078,-0.515378281,0.021735455,0.263342009,-0.960207891,-0.21676963,1.934996058,0.190623952,1.251408402,-1.028792031,0.258339886,1.360787729,0.650476294,0.981319466,1.990791563,0.345217093,0.787435165,-0.02304477,0.063661074,-1.120795759,-1.302045077,9
93,1.200772344,-0.990223578,0.4351568,1.100278119,-0.871088458,-0.161923704,1.097522548,-0.232206734,-0.07585586,-0.44673815,-0.98378789,-0.630901131,-0.282626823,-1.564738955,0.048891649,1.345278822,1.404290862,0.344687367,2.004488803,1.418423711,0.612999606,0.122511063,-0.301807143,-0.999510238,-1.700362274,9
94,1.71927556,-0.251222261,-0.850229913,-0.560959367,1.947769546,-1.153309534,0.148528731,1.518757059,-0.122323683,0.252279435,-0.58820684,2.798726422,-1.045912581,-0.172590969,1.853748149,-1.804004414,0.905741947,0.764185027,0.707081153,0.226122661,0.052994864,-1.369432509,-0.796952343,-0.778118564,-0.331558285,8
95,-1.221189892,0.143190804,0.186307533,0.22459826,-0.544341138,0.106234103,-1.032305547,0.666478551,-0.369247918,0.750668824,0.115041847,-0.507751885,-0.753692771,-0.997532565,-1.131985456,0.901388605,0.211460189,0.140682932,0.896128579,-0.040629455,0.265051792,-0.240761657,-0.288812553,1.719716839,0.936642844,9
96,1.93748958,0.027120938,-1.49549802,-0.073211346,-1.221269863,-1.853511177,0.432265385,1.40477056,0.241835686,0.489968901,-1.314409254,-0.964052026,2.375322312,-1.296740881,-0.878823946,1.22225363,-1.905407579,-0.394519546,0.752864362,-0.786141141,-0.927599609,1.117533871,-0.280185367,-1.206566624,0.311472747,0
97,-0.401167153,-1.280936172,-1.806492237,-0.882760101,1.114421418,0.948378503,0.232360954,0.36762013,0.167323833,-1.26373252,1.0707336,-1.128405189,0.050098302,-0.118551042,-0.975080385,1.02688413,0.570487659,-0.801526489,2.181660153,-0.250249829,-1.071609598,0.022491947,-0.956952203,-0.375568184,-0.318946047,9
98,-1.11828364,0.379491854,-0.366997857,0.016086721,0.357945484,-1.632916853,0.774808437,1.127127602,-0.810524377,0.352291025,-1.249167001,-0.897978172,-0.178683009,-1.341573364,-0.395111347,0.328514063,0.559859702,-0.970060824,0.532151006,0.268627249,1.533287781,-0.831783208,-0.979722088,1.036466727,0.74459536,2
99,1.1480431,0.650627461,2.373578345,0.833595047,0.888495887,-1.110414046,0.368200707,-2.410399589,-1.013207309,0.138469747,-0.83319108,0.321167739,0.619845881,-0.454651926,-0.25289107,-0.429437714,-0.947343168,-1.771906034,0.995006829,0.108495796,0.108221883,0.393861708,-1.050738536,-3.215545797,-0.070015107,2
100,-0.145500278,0.574815556,-0.925254027,-0.652921525,-0.769193705,1.930882671,0.028049713,-1.33631915,0.004680947,1.175586978,0.200698274,1.098128321,-1.672514949,-0.15174011,0.139766882,0.499177387,1.074521813,-1.100159964,-0.346624305,-0.512438326,0.291172841,-1.950792353,0.898121444,0.820100471,-0.9622381,3
101,1.467534115,0.322033524,2.341445008,1.558755187,1.927050803,0.465011153,-0.218361802,-0.914869135,0.207049208,0.521905216,1.479111647,1.390825261,1.676099591,-0.75448304,-0.025024365,-1.980571159,0.943137717,-0.607987164,0.569354144,-0.316432279,1.214532002,0.631304297,-0.893256015,-2.948453781,-0.415539775,2
102,-0.185742536,1.188711208,-0.231044268,-0.678916143,0.464853013,0.35333093,-1.068592737,-0.007196344,-0.692593413,-0.765081753,-0.271351317,-0.833141044,0.908049634,1.406726734,0.600791442,-0.810092245,-0.209612239,-0.140470268,0.088831214,0.295092227,0.19520503,0.752114629,2.163306749,-0.699894328,2.636544026,8
103,-0.674825024,0.459851706,0.759709486,0.869746768,0.34425281,-0.342884075,-0.54731383,-1.194916696,0.048319846,-0.452735047,-0.584013743,-0.421796631,0.163833832,-1.332347629,-1.815863688,0.222826554,-0.041291579,0.546690164,-0.213498887,-1.1549777,-0.546190727,0.236547462,1.741504961,-0.59882428,0.291788637,2
104,0.445105945,-1.307788717,-0.863558158,1.618498286,0.197419705,0.415557492,-1.859375883,0.122333407,0.049696153,1.538239227,0.251604704,0.550396853,-1.445661691,-0.866797651,0.399462029,0.58640901,0.300800536,0.298492748,1.528262931,-2.123608899,-0.812812559,0.849297176,1.243732686,-1.270090908,-1.572531963,4
105,-0.021800144,0.940570966,0.410689088,0.21853157,0.289712847,1.974990361,-0.329899677,0.173569147,0.240945116,0.49262081,-0.32846065,0.01966612,0.488740756,1.038398435,2.246701226,2.019948199,1.463328703,0.87919515,0.039188251,0.195111235,1.067517986,-0.39438481,-0.528986684,1.005837894,0.854820707,6
106,-0.349095799,0.547222208,1.175374618,0.131122151,0.799853277,1.940192805,-0.431380281,-1.01475397,1.689411062,-0.229934156,-0.723566898,1.130288937,0.030838251,-0.589543242,1.481013672,-0.478362281,1.937373298,0.99368387,0.507409382,1.990726092,-0.359290042,-0.125625486,-0.043113542,-0.82135175,-0.282342118,6
107,-0.510515109,0.886983107,1.90664134,-1.137118328,2.021150023,-1.849592215,-0.948930907,-0.329505339,1.854431648,0.398565056,0.510024996,0.440636636,-0.344862188,1.428392715,0.405236637,0.029563369,-0.579261842,0.008439468,0.850209555,1.267333164,-1.758109472,0.553876982,0.426528341,0.174779902,-0.869082469,1
108,-1.635671258,0.537741156,0.298259945,-0.029141518,-1.042092651,1.040060313,1.229931242,0.69611674,-0.350122431,-0.951076741,0.694123257,1.666425639,0.776112844,0.075461925,0.332585734,1.109709396,-1.187692389,-0.348714306,0.361207428,-0.418538066,0.001237494,0.512215914,-1.142699927,0.063991134,-0.911248852,1
109,-0.778667328,-0.637249241,-0.071045872,0.432572382,0.768484569,0.782094801,-1.787445,0.209619643,-0.093194988,-1.072599869,-0.313703384,-1.358551779,0.265934621,-0.21571337,-0.645642022,-0.412056404,0.455353521,0.25614673,-1.533378043,-0.802830648,-0.19118932,-0.616486457,0.456667277,0.204790679,2.424810694,4
110,-0.44485164,-1.15264615,-0.002153158,-0.167483439,1.009707226,1.045544473,-0.953928148,-0.1130427,0.969186496,-0.464791529,-2.27736411,-0.685720249,0.729149637,0.852426964,-0.895732179,-1.244373254,-1.24632434,0.513138765,-0.806414656,0.025578948,0.126962278,-2.258718503,-0.998478506,1.009988873,-0.110453785,9
111,-0.453051234,-1.471480648,-0.862269038,1.010971736,1.198933208,0.12164786,-0.862681905,0.04502139,-0.216343711,-1.07364485,0.556934756,-1.430419036,-0.033452249,-0.345401585,-0.584059011,-1.210832856,-0.257384718,-1.012878748,-0.969376966,-0.690025442,-2.419193707,-0.374302844,0.262801647,0.677687207,1.256168691,4
112,0.219212459,0.290093545,-0.297837951,-1.164980988,-0.591146256,1.381254282,-0.401394924,0.228825738,-1.257820579,-0.032797792,-1.20214382,0.410960632,-0.493607127,-1.716174213,0.315786445,0.101677935,1.691707034,0.942277624,-2.132228136,-0.17112897,1.992752719,-0.175857187,0.30878499,-0.01487359,0.811382504,5
113,0.238379778,0.794891719,-0.296252434,0.925754622,-0.426409453,0.132166113,2.239694516,-0.856664047,-0.381803728,-1.392910667,-0.264750997,0.757759256,-2.594321217,-0.382277018,-0.690869176,0.18680108,1.256522925,-0.451109254,-0.405726585,-0.751828102,-0.802060107,0.700923193,-0.359783258,1.631059653,1.243489222,1
114,-0.484622177,0.336577338,1.187946505,0.124750305,0.849198875,2.527522492,0.143651453,-0.715781813,0.182889625,-1.052033316,-0.938212735,1.897385075,-0.556369043,0.158841656,1.0210102,-0.641274854,1.133929271,1.3231139,0.711527331,0.080099629,1.398392286,0.353851591,0.76103818,-0.126066024,0.666845292,6
115,0.454872194,-0.393049996,0.224253091,1.586773005,1.028769302,1.883421191,-0.043259019,0.846008693,-1.405055552,1.213064009,0.061245995,-0.702358726,-1.429425833,-0.254684904,0.847591718,-0.036224025,0.892371383,-0.123444021,-2.128388194,-0.714599209,-0.507292414,1.49164235,-0.477127799,-1.944231518,-0.260387132,6
116,1.56841286,-0.990214465,1.12174673,2.231770018,-0.254599345,1.24327723,1.433679256,0.097529766,-0.898018055,-0.442750687,-0.036455663,-1.170844162,-1.813723218,-0.74967052,-1.109335387,-0.409810905,-0.249967746,-1.855252915,0.26196212,0.835126158,0.870565449,-0.130388086,1.492441696,-1.467204818,-0.704932471,6
117,-0.118531528,-1.926758197,-1.263699008,-0.171120853,-0.120663009,0.455364177,-0.466338751,-0.644143669,0.168974169,-0.894788149,-1.010755575,-1.795444768,0.156869826,0.014456652,-0.993656552,-0.347358375,1.083376504,0.413383565,0.983826119,-1.008517234,-1.644384472,0.246433906,-1.561361834,0.781181115,0.06561575,7
118,-1.018012638,0.139626046,1.077755988,0.089918384,-1.054445377,0.269593187,-0.563321119,-0.24403025,1.02296364,0.035115619,-0.0306766,0.088190265,-0.317870212,2.14394833,-1.775492171,-1.627087766,0.565842192,-0.774609357,2.000682564,0.04748015,0.219172545,0.975666709,0.049755856,-0.335501267,-0.158430957,5
119,1.854018394,0.059669576,-0.575937471,0.17669533,1.455421382,0.099243991,-1.010881248,1.85000097,-0.89349301,2.323835089,0.166238608,0.820730466,1.516808712,1.097929806,-0.875331221,1.100167122,-1.21503172,1.237907813,1.186665377,0.113285443,-2.139324832,1.713076796,0.584700431,-1.230419396,1.549519523,8
120,-0.239702102,-1.656961914,-0.708415364,-0.269670735,0.829474112,0.577161918,-0.967624332,-0.346598945,-1.765349752,-0.69361144,0.436166515,-0.78768757,-0.181305252,1.292833844,-0.731279014,-0.727410855,-0.276001762,-0.780617739,-0.38951444,-0.386199209,0.613424872,0.635870034,-1.247985737,-0.228759367,0.93870468,4
121,-0.850151525,0.575446577,-0.147143781,0.019297063,-0.686587972,0.466282154,-0.908880075,-1.781473342,0.417324437,0.514570251,1.012706363,-0.868879395,-0.879096685,-1.327297241,-0.815971971,-0.480081168,0.454082645,-0.922108118,1.246197033,0.313173299,-0.371231875,-0.455049074,0.471299853,-0.585758782,0.028102831,3
122,-1.535800565,0.498144227,0.315550456,0.244391725,-1.271451262,0.597627655,1.038170163,0.101754732,-0.76409987,-0.224014008,0.961426983,0.771627038,0.744104281,-0.736531048,0.053253239,0.813364984,-0.918348808,0.13565164,-0.030843837,-0.19091841,-0.055800141,0.459896849,0.015262305,0.518873835,-0.766333241,1
123,0.144179595,0.997802291,0.123333812,-1.103937572,1.735466044,-0.353992006,-0.798312162,-0.229319131,-1.024726604,-2.256982227,0.456349615,-0.309465694,0.311946593,2.393544796,1.564580563,0.449373304,-1.149070065,0.054044324,-0.908654161,0.357692159,-0.031478182,0.566429031,2.414901983,1.068397053,0.910417577,8
124,0.834801456,0.003639357,-0.428960251,-1.776608191,-0.478675798,-0.653166033,-0.892657395,-1.113121579,0.962897181,0.691021938,-0.200810984,0.279172073,-1.444430248,0.238395175,1.948374561,1.947545146,0.662896718,1.019442868,-1.563520383,-1.749154047,-0.627387386,0.469182835,-1.209496956,-3.273273335,-1.688707803,3
125,0.13319582,-0.025496216,-1.85360396,-0.310807878,-0.633442104,0.407600862,-0.474769911,0.006856057,-1.058966183,-0.300668598,-0.767943927,0.262295817,-2.126667331,-0.780438773,1.088252353,0.569542765,0.212050198,0.45767679,-0.595060443,2.625149485,1.377255353,-1.026670116,1.109312089,0.417471324,-1.431952532,5
126,-0.442819474,-1.826681941,-0.595898886,-1.090848282,-0.497691648,-1.122039252,1.265205275,-1.150332715,-0.592206818,-0.492461989,0.410566146,-0.348655649,1.020177354,0.531247326,0.169633587,0.050579817,0.08896452,1.890463123,-0.498925567,2.001239112,1.264917217,0.532295567,-0.167499637,-1.352946331,-0.870635861,7
127,-1.115485148,0.156525719,-0.522674955,0.63989585,-0.879872779,1.108236457,0.320112707,-0.179012779,-0.866133574,-1.42859118,0.142356515,0.836844417,-0.763788453,1.658255463,-0.245350755,-0.103609496,-1.050256005,-0.549472082,0.047087334,-1.527810844,-0.096848803,-0.135679719,-0.573647085,0.486102541,0.084484192,1
128,-1.025604489,-0.279749797,0.251899014,-0.642022741,-1.716494149,-0.054672256,-1.029538848,0.282596769,-0.242501268,0.494009766,-0.35860317,-0.032061174,0.69431052,1.163289324,-0.563641758,-1.112601401,1.289931134,-0.561890546,-2.223794972,0.315913893,0.544095222,0.325953742,-0.390486427,-0.836320144,-0.809718424,5
129,-0.78618625,-1.102697419,-1.028031344,-0.415266105,0.679844208,1.455641538,-0.874617905,-0.081347213,1.086141417,-1.396560531,0.313383579,-1.106831051,0.605026523,0.468719235,-0.296573877,0.848098729,-0.354839555,0.141626257,-0.22505985,-1.470760446,-1.228039443,-1.203792831,-0.745607048,-0.067588865,0.961795042,9
130,1.838467866,-0.196709133,0.359177781,1.662528059,0.029094678,0.182837232,1.463370662,0.138347178,-1.689417725,-0.366417392,1.316589801,-0.264532052,-0.313825642,-1.709067761,0.136866253,-0.512644287,-0.996962556,2.156657839,0.455299184,2.408903419,-0.675518845,0.64805265,0.27910552,0.922009237,1.364824574,6
131,0.032777935,-1.049933353,-1.3441706,1.781905434,1.39744586,-1.027851957,0.23035836,0.002535459,1.382230351,-0.255436209,-2.43170984,1.425073578,-0.20303039,-0.80673183,0.559751077,2.161746712,-0.276992459,0.413110879,-1.14491541,-0.763288047,0.510627616,0.35392918,-0.098441188,1.345214966,0.407200523,9
132,-0.513576746,0.418407272,1.070490639,0.181095436,0.841493913,2.452886702,0.350891897,-0.50625474,0.047808365,-0.797064335,-0.869063367,1.92612003,-0.890206136,0.065879746,1.312937321,-0.009340181,0.290355211,1.400128462,0.056612162,-0.103993894,1.852114991,-0.02107198,-0.241521239,0.089508542,0.140239761,6
133,-0.212990987,0.090554095,1.142189088,-0.91351485,-0.761966471,0.84852218,-0.500329763,-0.994024128,1.045431322,-0.264249157,0.487479524,-0.172242059,-0.779947387,0.993310304,-2.841404652,-1.001207718,-0.089549522,0.498125123,1.820901073,1.861624626,0.161785954,-1.095224494,0.110663258,0.749036834,-1.617501985,5
134,-0.761676325,0.41120286,-0.446915795,-0.025175479,1.276690385,0.848681815,-0.130840788,0.205037599,-0.068945393,-1.231742057,1.422700538,0.021444906,1.792813342,-0.767835458,0.512505964,-0.215576548,1.063594363,-0.600781332,-0.623928319,-2.406763509,-0.002228404,-0.344664601,0.370077565,1.936623099,0.562431587,3
135,-0.609976504,-1.371799389,-0.751201881,0.924725835,0.289556107,0.22084173,-0.789127116,-0.037928695,-0.065589369,-0.440420907,2.010523996,-0.593105317,-0.301846507,-0.942401599,-0.412607185,-0.612877961,0.679654286,-0.624760821,0.159423959,0.022887694,-2.500226882,-0.414864971,-0.582276439,-0.96900151,1.499316986,4
136,0.436134107,1.260973633,-1.793417907,-1.38693672,0.797819991,0.138733578,0.05321842,-2.279961268,0.127040773,0.589637879,1.271352704,-0.501427132,-0.360805191,-0.585839648,-0.590167894,-0.609095723,-0.5251588,-2.40000792,-0.24115023,0.671603852,0.250575608,-2.474163622,0.327804975,0.642209122,-0.265234746,3
137,-0.507942457,-1.160315385,1.254236549,0.732381563,-0.07888153,-1.099113408,-0.395470148,-0.282296816,-0.461999812,-0.401535345,1.557457112,-1.032949007,0.778445636,-0.075448795,-0.490661738,-0.019122514,-1.730794258,0.596921154,-0.522684756,1.967408057,1.583242918,-0.693132293,0.410423086,1.604705283,-2.225368397,4
138,0.999944721,0.523225231,-2.097338274,-1.618480214,0.05225089,-0.030489795,-0.990301645,1.322112221,-1.298137875,-0.650444788,-0.872348779,0.629027204,-1.626138492,-0.517204317,-1.217917665,-2.361979056,0.573957505,0.197401441,-0.455065819,0.010097036,-0.033504482,0.082320981,0.189731637,-0.56477499,-1.90948491,5
139,0.614829428,0.067022718,-2.282611777,-0.108424238,-0.17953924,0.030766735,-0.301676074,1.6302158,0.644090282,1.574918022,-0.992984597,0.736006412,-0.472706792,-1.323463269,-1.712264183,-0.8508551,0.870198976,1.478731691,0.593905231,1.281113905,-0.341267276,0.096770715,-0.580634736,-2.031682534,-1.51103992,5
140,1.085983981,0.345682471,-0.003215983,-0.948791232,2.554575893,0.807177973,-0.179834107,0.407788227,-1.765212124,-0.020046506,-1.196307206,0.719598142,0.261952272,1.990883784,2.118312044,-0.914165308,-1.443723808,1.689815394,1.430088905,0.396931503,0.550159191,-0.301401304,0.535050945,-0.500620684,1.154449643,8
141,-0.571253232,-1.320479445,-0.320215928,-0.45623256,0.562221905,0.399601122,-0.839681677,0.352803904,-1.397876419,-0.868894057,-0.444201359,-0.878694229,1.058339951,0.563482615,-1.475332638,-0.018413049,-0.249038458,0.08664285,-0.232447093,-0.542421249,0.495492374,-0.601846412,-2.12330387,0.050983233,1.332385489,9
142,-1.603751604,0.468492557,0.102582814,0.103832225,-1.343647595,0.701172325,0.890195073,0.489768062,-0.633638863,-0.624251355,0.770250194,1.292545988,1.201769162,-0.306469143,0.174888793,0.867218936,-0.681345277,-0.401632109,0.216095235,-0.049592112,-0.115555607,0.333255793,-0.59683284,-0.37953563,-1.240917704,1
